t_us,ads_ch1,ads_ch2,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,dt0_us,dt1_us,dt2_us
1263060853,6466120,6480468,15111,975,5701,329,4294964839,4294965156,14301,3547,8368,3178,1591,4294964717,14627,4294960037,4645,1325,1260,4294965086,4294966715,4294966715,4294966715
1263066848,6465972,6480497,15105,1295,5716,148,4294964653,4294965159,14141,3621,8518,3013,1432,4294964493,14472,4294959981,4862,1279,1268,4294964997,4294966715,4294966715,4294966715
1263072858,6465581,6480385,15053,1335,5716,4294967043,4294964506,4294965222,14272,3762,8285,2851,1323,4294964440,14530,4294960037,4840,1548,1194,4294964914,4294966712,4294966712,4294966712
1263078847,6466656,6481050,15227,1185,5449,4294966837,4294964430,4294965289,14128,3806,8101,2638,1294,4294964428,14498,4294960071,4893,1636,1287,4294964848,4294966718,4294966718,4294966718
1263084853,6466606,6481347,15442,1064,5173,4294967051,4294964453,4294965294,14238,3724,7900,2548,1166,4294964426,14465,4294960044,4960,1488,1402,4294964741,4294966713,4294966713,4294966713
1263090844,6465885,6481006,15199,1128,4907,39,4294964444,4294965197,14265,3826,7882,2447,1128,4294964322,14477,4294960112,4942,1359,1460,4294964648,4294966720,4294966720,4294966720
1263096852,6466468,6481472,15205,1252,4863,4294967282,4294964381,4294965072,14410,3821,7918,2454,1183,4294964333,14494,4294960049,4913,1149,1493,4294964636,4294966715,4294966715,4294966715
1263102842,6466902,6481800,15443,1109,4730,4294967211,4294964714,4294964934,14162,4025,8008,2636,1191,4294964340,14357,4294960091,4927,1130,1538,4294964552,4294966720,4294966720,4294966720
1263108824,6466031,6481264,15236,1101,4590,274,4294965001,4294964816,14179,4136,8114,2438,1125,4294964257,14491,4294960174,4981,1007,1536,4294964514,4294966732,4294966732,4294966732
1263114839,6466102,6481283,15307,1234,4682,307,4294965174,4294964698,14242,4199,8191,2505,1195,4294964425,14646,4294960243,4836,1068,1373,4294964510,4294966723,4294966723,4294966723
1263120834,6466198,6481649,15126,1169,4910,167,4294965516,4294964664,14083,4302,8128,2524,1080,4294964429,14393,4294960212,4872,1632,1200,4294964831,4294966728,4294966728,4294966728
1263126838,6465511,6481079,15109,1244,5063,44,4294965571,4294964554,13974,4336,8185,2561,994,4294964437,14477,4294960343,4815,1720,920,4294964638,4294966724,4294966724,4294966724
1263132856,6465455,6480812,15179,1171,5150,4294967201,4294965623,4294964573,14297,4203,7965,2607,1042,4294964459,14518,4294960409,4949,1648,1001,4294964624,4294966713,4294966713,4294966713
1263138850,6465646,6480967,15276,1199,5212,4294967255,4294965581,4294964640,14061,4341,8051,2791,1126,4294964514,14674,4294960450,4935,1668,1002,4294964593,4294966718,4294966718,4294966718
1263144837,6465815,6481324,15000,1480,5411,148,4294965312,4294964721,13930,4581,8032,2525,1101,4294964507,14870,4294960653,4777,1497,1142,4294964646,4294966723,4294966723,4294966723
1263150850,6465430,6481556,15066,1396,5306,87,4294965086,4294964898,13961,4580,7912,2409,1025,4294964427,14891,4294960608,4713,1447,1325,4294964736,4294966719,4294966719,4294966719
1263156842,6465705,6481780,15299,1292,5105,152,4294964959,4294964977,13973,4617,7913,2361,1137,4294964503,14893,4294960550,4914,1651,1270,4294964815,4294966720,4294966720,4294966720
1263162835,6466097,6481903,15338,1319,4872,663,4294964781,4294965039,13859,4544,8024,2355,1250,4294964548,14921,4294960621,4967,1764,1245,4294964897,4294966727,4294966727,4294966727
1263168842,6465261,6481578,15318,1449,4667,779,4294964674,4294965091,13779,4675,8034,2391,1343,4294964563,14972,4294960620,5075,1835,1210,4294964982,4294966723,4294966723,4294966723
1263174870,6465317,6481662,15350,1458,4537,1061,4294964632,4294965141,14827,4293,7408,2472,1584,4294964565,14937,4294960551,5255,1971,1188,4294965019,4294966703,4294966703,4294966703
1263180841,6465673,6481602,15304,1493,4398,1107,4294964701,4294965142,14128,4538,7906,3775,2450,4294965230,14838,4294960740,5486,2158,1168,4294965014,4294966723,4294966723,4294966723
1263186844,6465134,6481363,15304,1614,4251,1127,4294964753,4294965092,13179,5168,8001,3188,2253,4294964888,14684,4294960703,5563,1970,1271,4294964868,4294966717,4294966717,4294966717
1263192853,6465369,6481859,15287,1619,4234,857,4294964854,4294965037,13708,4926,7755,2480,2017,4294964675,14768,4294960612,5437,2127,1283,4294964868,4294966713,4294966713,4294966713
1263198844,6465738,6482005,15241,1630,4184,365,4294964913,4294964988,13572,4845,7801,2565,2017,4294964579,14657,4294960625,5370,2433,1238,4294964851,4294966722,4294966722,4294966722
1263204831,6464855,6481292,15267,1486,4245,227,4294965011,4294964888,13204,4969,8123,2322,1986,4294964441,14610,4294960636,5306,2759,1237,4294964836,4294966725,4294966725,4294966725
1263210834,6464570,6481031,15395,1471,4185,173,4294965031,4294964837,13686,4874,7945,2259,1805,4294964347,14684,4294960675,5267,3002,1296,4294964899,4294966727,4294966727,4294966727
1263216839,6465001,6481620,15315,1504,4211,325,4294965010,4294964784,13639,4812,8215,2749,1972,4294964571,14604,4294960954,5273,2976,1338,4294964902,4294966722,4294966722,4294966722
1263222853,6465372,6481874,15343,1635,4146,294,4294964946,4294964676,13301,4914,8033,2805,1918,4294964426,14441,4294961105,5412,2683,1532,4294964916,4294966710,4294966710,4294966710
1263228851,6464646,6481389,15354,1595,4167,420,4294964943,4294964643,13207,5174,8174,2759,1890,4294964382,14444,4294961179,5434,2480,1534,4294964860,4294966713,4294966713,4294966713
1263234852,6464562,6481200,15299,1632,3992,451,4294964899,4294964467,13308,5172,8042,2648,1790,4294964292,14472,4294961192,5514,2315,1524,4294964818,4294966715,4294966715,4294966715
1263240851,6464763,6481038,15332,1789,4012,469,4294965063,4294964440,13410,5198,8052,2876,2008,4294964398,14531,4294961309,5493,2195,1541,4294964735,4294966715,4294966715,4294966715
1263246835,6464113,6480624,15300,1909,4119,532,4294965014,4294964374,13227,5339,8010,2698,1920,4294964197,14516,4294961275,5491,2130,1441,4294964696,4294966726,4294966726,4294966726
1263252841,6463934,6480510,15337,2005,4037,675,4294965083,4294964356,13216,5378,8108,2656,2081,4294964241,14645,4294961308,5534,2216,1330,4294964734,4294966720,4294966720,4294966720
1263258841,6464502,6480733,15273,2214,4237,687,4294965077,4294964274,13359,5375,7930,2471,2110,4294964129,14809,4294961308,5465,2200,1200,4294964705,4294966720,4294966720,4294966720
1263264838,6464547,6480512,15244,2327,4288,575,4294965128,4294964258,13314,5357,8112,2476,2054,4294964094,14838,4294961427,5375,2287,1097,4294964650,4294966723,4294966723,4294966723
1263270842,6463740,6480059,15363,2156,4216,651,4294965164,4294964319,13507,5268,8193,2491,2094,4294964070,14844,4294961548,5376,2446,1050,4294964592,4294966718,4294966718,4294966718
1263276844,6464634,6480676,15187,2468,4191,901,4294965039,4294964285,13372,5313,8278,2597,2016,4294963967,14845,4294961582,5584,2542,975,4294964573,4294966717,4294966717,4294966717
1263282871,6464951,6480614,15205,2605,4222,614,4294965019,4294964317,13360,5412,8251,2690,2120,4294964013,14839,4294961660,5749,2605,901,4294964557,4294966701,4294966701,4294966701
1263288846,6464044,6480353,15459,2256,4080,603,4294965053,4294964448,13256,5626,8284,2656,2052,4294963958,14859,4294961573,5969,2757,738,4294964440,4294966721,4294966721,4294966721
1263294847,6463957,6480263,15298,2618,4000,986,4294964996,4294964410,13313,5666,8351,2559,2071,4294963950,14803,4294961570,5864,3015,651,4294964361,4294966716,4294966716,4294966716
1263300842,6464792,6480976,15505,2362,3924,850,4294964872,4294964470,13065,5848,8243,2540,2121,4294963921,14738,4294961601,5742,3247,673,4294964268,4294966718,4294966718,4294966718
1263306841,6464226,6480727,15474,2372,3863,1371,4294964992,4294964585,13095,5863,8124,2545,2119,4294963867,14719,4294961680,5735,3448,692,4294964167,4294966721,4294966721,4294966721
1263312850,6464281,6480888,15346,2624,3962,1426,4294964871,4294964536,13211,5856,8182,2682,2220,4294963818,14782,4294961756,5695,3507,733,4294964148,4294966716,4294966716,4294966716
1263318838,6464865,6481128,15554,2577,4036,1123,4294964805,4294964531,13122,5894,8157,2775,2284,4294963790,14679,4294961884,5585,3377,862,4294964110,4294966723,4294966723,4294966723
1263324839,6464780,6481209,15860,2485,3980,1197,4294965106,4294964605,13018,6036,8106,2752,2225,4294963696,14729,4294961993,5538,3232,998,4294964079,4294966722,4294966722,4294966722
1263330843,6463941,6480736,15829,2738,4137,966,4294965120,4294964677,13241,6122,8109,2790,2337,4294963692,14710,4294962067,5612,3072,1061,4294964060,4294966719,4294966719,4294966719
1263336834,6464888,6481419,15799,2383,4133,769,4294965256,4294964665,13109,6192,8248,2815,2393,4294963721,14753,4294962191,5519,2917,1074,4294964061,4294966727,4294966727,4294966727
1263342845,6464980,6481300,15799,2524,4028,809,4294965317,4294964561,13021,6146,8374,2877,2360,4294963752,14676,4294962352,5548,2796,1072,4294964099,4294966721,4294966721,4294966721
1263348830,6464008,6480785,15910,2425,4029,592,4294965557,4294964583,13038,6365,8502,2801,2207,4294963793,14699,4294962435,5485,2730,1019,4294964149,4294966726,4294966726,4294966726
1263354851,6464998,6480982,15820,2797,4035,589,4294965636,4294964549,13073,6350,8483,2742,2093,4294963759,14781,4294962511,5574,2698,1031,4294964194,4294966715,4294966715,4294966715
1263360852,6465207,6480923,15724,2734,3968,420,4294965703,4294964529,13029,6352,8558,2671,2176,4294963731,14701,4294962523,5582,2772,992,4294964231,4294966713,4294966713,4294966713
1263366866,6465286,6481567,15807,2704,3801,414,4294965774,4294964442,12938,6500,8538,2709,2177,4294963777,14786,4294962634,5620,2786,899,4294964285,4294966704,4294966704,4294966704
1263372843,6464681,6481371,15766,2480,3615,864,4294965910,4294964418,12829,6485,8510,2823,2168,4294963795,14920,4294962742,5656,2749,851,4294964306,4294966722,4294966722,4294966722
1263378859,6464997,6481301,15649,3239,3581,712,4294965915,4294964540,12571,6602,8678,2846,2285,4294963888,14882,4294962813,5718,2684,801,4294964304,4294966711,4294966711,4294966711
1263384845,6465500,6481358,15670,2611,3526,520,4294965849,4294964513,13417,6436,8285,3329,2730,4294964156,14912,4294962866,5822,2611,703,4294964284,4294966719,4294966719,4294966719
1263390861,6464760,6481157,15697,3052,3494,872,4294966119,4294964508,12333,6901,8808,3535,3188,4294964262,14818,4294962919,5944,2303,660,4294964239,4294966703,4294966703,4294966703
1263396840,6464820,6481252,15462,2972,3757,339,4294966394,4294964513,12009,6764,8421,2879,2843,4294963818,14899,4294962833,6001,2263,594,4294964124,4294966724,4294966724,4294966724
1263402832,6464915,6481258,15412,2933,3798,295,4294966392,4294964546,12294,6690,8430,2740,2753,4294963659,14837,4294962765,5876,2382,535,4294964162,4294966723,4294966723,4294966723
1263408865,6464172,6480638,15288,2820,3650,397,4294966233,4294964493,12279,6772,8292,2780,2815,4294963735,14749,4294962779,6038,2574,444,4294964165,4294966708,4294966708,4294966708
1263414853,6464166,6480622,15279,3102,3637,298,4294966012,4294964532,12588,6958,8128,2829,2757,4294963706,14745,4294962908,6056,2612,414,4294964124,4294966712,4294966712,4294966712
1263420841,6464421,6480679,15176,2830,3656,236,4294965816,4294964527,12657,6971,8201,2783,3119,4294963712,14884,4294963077,5983,2601,370,4294964025,4294966721,4294966721,4294966721
1263426836,6464185,6480789,15374,2875,3434,434,4294965549,4294964511,12345,7067,8435,2784,3220,4294963632,14821,4294963077,5895,2567,399,4294963982,4294966725,4294966725,4294966725
1263432850,6463903,6480619,15313,2817,3279,521,4294965603,4294964511,12439,7161,8602,2799,3191,4294963574,14908,4294963131,5804,2649,347,4294963966,4294966718,4294966718,4294966718
1263438836,6464219,6480776,15371,2758,3302,685,4294965626,4294964441,12599,7317,8563,2711,3198,4294963649,15039,4294963276,5704,2709,321,4294964021,4294966727,4294966727,4294966727
1263444834,6464035,6480671,15403,3078,3391,626,4294965755,4294964377,12237,7261,8826,2723,3144,4294963612,15061,4294963299,5793,2714,293,4294964039,4294966727,4294966727,4294966727
1263450860,6462986,6480439,15371,3108,3427,453,4294965942,4294964297,12652,7437,8729,2750,3089,4294963656,15101,4294963329,5796,2693,221,4294964064,4294966712,4294966712,4294966712
1263456843,6463180,6480899,15367,3242,3556,268,4294966037,4294964294,12346,7290,8797,2659,3132,4294963693,15094,4294963393,5881,2661,120,4294964110,4294966720,4294966720,4294966720
1263462858,6464064,6481006,15346,3235,3648,71,4294966081,4294964279,12135,7360,8917,2753,3011,4294963693,15234,4294963313,5970,2653,95,4294964124,4294966708,4294966708,4294966708
1263468832,6463697,6480987,15298,3310,3643,143,4294966121,4294964272,12233,7368,8875,2772,2815,4294963644,15281,4294963333,6062,2727,100,4294964112,4294966725,4294966725,4294966725
1263474841,6464302,6481543,15288,3540,3593,201,4294966123,4294964205,12262,7385,8857,2762,2799,4294963681,15216,4294963320,6099,2839,85,4294964101,4294966718,4294966718,4294966718
1263480850,6465172,6482172,15234,3601,3571,593,4294966053,4294964243,12002,7377,8901,2775,2856,4294963662,15182,4294963394,6182,2944,123,4294964056,4294966719,4294966719,4294966719
1263486864,6464131,6481693,15208,3728,3538,743,4294965999,4294964209,11986,7445,8813,2779,2715,4294963663,15221,4294963448,6212,2866,114,4294964055,4294966705,4294966705,4294966705
1263492838,6464079,6481710,15319,3782,3434,1050,4294965923,4294964171,12058,7473,8683,2647,2673,4294963636,15217,4294963421,6256,2866,209,4294964041,4294966725,4294966725,4294966725
1263498851,6464731,6481979,15335,4193,3343,1165,4294965848,4294964146,11988,7480,8747,2599,2608,4294963558,15178,4294963506,6226,2885,214,4294963992,4294966712,4294966712,4294966712
1263504854,6464564,6481786,15408,4147,3326,973,4294965856,4294964135,12074,7716,8595,2498,2641,4294963450,15178,4294963547,6192,2845,283,4294963937,4294966714,4294966714,4294966714
1263510837,6464262,6481472,15454,4065,3259,958,4294965888,4294964248,12016,7702,8637,2423,2595,4294963468,15150,4294963606,6188,2809,386,4294963879,4294966727,4294966727,4294966727
1263516845,6465022,6482268,15620,4096,3137,800,4294965991,4294964256,12002,7846,8645,2416,2509,4294963468,15136,4294963673,6181,2784,485,4294963878,4294966720,4294966720,4294966720
1263522847,6465506,6482102,15670,3985,3194,791,4294966193,4294964304,12096,8003,8623,2362,2487,4294963451,15151,4294963769,6073,2756,598,4294963874,4294966718,4294966718,4294966718
1263528834,6465154,6481670,15779,3960,3315,536,4294966289,4294964291,12194,8061,8623,2303,2524,4294963577,15055,4294963841,6173,2765,691,4294963926,4294966728,4294966728,4294966728
1263534830,6465388,6482108,15838,3927,3373,602,4294966369,4294964344,12128,8112,8638,2270,2611,4294963611,15083,4294963975,6065,2769,747,4294963918,4294966730,4294966730,4294966730
1263540849,6465746,6482170,15801,3880,3260,743,4294966492,4294964442,12149,8177,8690,2263,2635,4294963578,15041,4294964030,6171,2815,746,4294963961,4294966715,4294966715,4294966715
1263546846,6465106,6481579,15651,4001,3364,478,4294966486,4294964469,11996,8252,8816,2317,2580,4294963648,14979,4294964077,6157,2865,785,4294964028,4294966721,4294966721,4294966721
1263552845,6464598,6481162,15583,4291,3462,4294967292,4294966398,4294964608,11935,8252,8887,2325,2472,4294963696,14997,4294964126,6171,2920,813,4294964100,4294966716,4294966716,4294966716
1263558843,6464913,6481060,15642,3752,3302,213,4294966346,4294964597,11894,8277,8866,2331,2412,4294963755,14928,4294964124,6195,3016,852,4294964142,4294966723,4294966723,4294966723
1263564846,6464693,6480667,15469,3855,3416,497,4294966184,4294964538,11828,8276,8887,2336,2314,4294963794,14845,4294964217,6225,3050,881,4294964245,4294966721,4294966721,4294966721
1263570848,6463957,6480258,15331,4234,3507,254,4294965860,4294964376,11814,8254,8912,2277,2277,4294963842,14887,4294964253,6260,3062,895,4294964313,4294966714,4294966714,4294966714
1263576833,6464936,6480965,15421,3989,3439,224,4294965720,4294964357,11742,8240,8811,2278,2237,4294963898,14821,4294964288,6238,3004,893,4294964413,4294966727,4294966727,4294966727
1263582854,6465162,6480664,15303,4140,3394,503,4294965595,4294964408,11605,8302,8875,2304,2142,4294963973,14787,4294964365,6364,2961,870,4294964452,4294966717,4294966717,4294966717
1263588842,6464178,6480380,15175,3784,3282,440,4294965301,4294964298,11500,8320,8965,2271,2085,4294964057,14772,4294964454,6334,2937,812,4294964539,4294966724,4294966724,4294966724
1263594849,6463853,6480186,15139,4053,3343,558,4294965247,4294964244,11582,8365,8920,2250,2074,4294964103,14736,4294964540,6318,2961,732,4294964617,4294966718,4294966718,4294966718
1263600833,6464527,6480450,14976,4321,3144,424,4294965147,4294964255,11502,8412,8864,2217,2178,4294964156,14802,4294964588,6324,2900,613,4294964632,4294966727,4294966727,4294966727
1263606857,6463628,6480924,15044,4198,3104,380,4294965062,4294964172,11392,8402,8755,2252,2182,4294964232,14785,4294964578,6353,2918,603,4294964722,4294966715,4294966715,4294966715
1263612841,6463205,6481592,15099,4667,3005,405,4294965289,4294964120,11279,8427,8780,2181,2104,4294964335,14807,4294964720,6341,2971,560,4294964754,4294966721,4294966721,4294966721
1263618846,6464397,6482469,15070,3962,2906,4294966255,4294965354,4294964004,11253,8490,8862,2177,2074,4294964400,14796,4294964736,6341,3026,484,4294964815,4294966719,4294966719,4294966719
1263624850,6466288,6484061,15230,4198,2842,192,4294965576,4294964004,11197,8527,8963,2211,2003,4294964470,14881,4294964865,6355,3085,476,4294964848,4294966716,4294966716,4294966716
1263630858,6468310,6486450,15218,4043,2751,164,4294965815,4294964030,11111,8557,8933,2266,2005,4294964511,14878,4294964903,6324,3054,491,4294964848,4294966708,4294966708,4294966708
1263636854,6470041,6489567,15197,4145,2828,446,4294965911,4294964073,11064,8634,9004,2312,2121,4294964577,14948,4294964981,6303,3132,411,4294964935,4294966710,4294966710,4294966710
1263642836,6465725,6483912,15153,4655,3058,411,4294966049,4294964031,11023,8704,8793,2354,2117,4294964564,15073,4294965125,6227,3101,343,4294964911,4294966723,4294966723,4294966723
1263648839,6460816,6476638,15320,4232,3055,4294967191,4294966255,4294963972,10803,8663,8870,2355,2180,4294964584,15091,4294965155,6317,2988,323,4294964867,4294966723,4294966723,4294966723
1263654855,6459432,6475699,15363,4399,3068,262,4294966409,4294964034,10835,8752,8927,2375,2059,4294964520,15130,4294965265,6281,3038,276,4294964849,4294966709,4294966709,4294966709
1263660850,6459650,6476903,15254,4420,2987,4294967116,4294966440,4294964063,10876,8766,9051,2368,2150,4294964526,15183,4294965281,6349,3050,316,4294964885,4294966717,4294966717,4294966717
1263666856,6460152,6478130,15256,4948,3099,168,4294966278,4294964168,10820,8872,9015,2452,2061,4294964455,15054,4294965446,6267,2967,305,4294964828,4294966713,4294966713,4294966713
1263672842,6460558,6478565,15336,4755,3029,4294967004,4294966151,4294964263,10677,8978,8848,2437,2099,4294964366,15194,4294965423,6333,2933,325,4294964789,4294966717,4294966717,4294966717
1263678852,6462391,6480314,15353,4574,2791,155,4294966065,4294964418,10737,9029,8852,2310,2038,4294964383,15214,4294965528,6239,2854,347,4294964734,4294966714,4294966714,4294966714
1263684832,6463018,6480984,15386,4603,2631,415,4294966098,4294964488,10596,9091,8977,2266,2045,4294964299,15234,4294965613,6254,2815,358,4294964638,4294966726,4294966726,4294966726
1263690847,6462068,6480787,15388,4722,2702,450,4294966103,4294964557,10697,9142,8898,2288,2135,4294964284,15363,4294965633,6384,2728,366,4294964591,4294966717,4294966717,4294966717
1263696849,6463033,6481450,15382,5146,2965,4294966912,4294966187,4294964393,10830,9338,8811,2287,2196,4294964234,15416,4294965609,6349,2596,364,4294964630,4294966717,4294966717,4294966717
1263702838,6463312,6481485,15392,4759,2788,148,4294966260,4294964502,10687,9338,9012,2250,2269,4294964160,15459,4294965625,6196,2577,378,4294964559,4294966724,4294966724,4294966724
1263708847,6462737,6481086,15182,4648,3095,4294967157,4294966409,4294964393,10657,9329,9163,2263,2190,4294964150,15545,4294965793,6166,2477,347,4294964389,4294966720,4294966720,4294966720
1263714859,6462971,6481491,15091,4944,3354,4294967176,4294966443,4294964490,10682,9432,9383,2325,2190,4294964159,15584,4294965826,6254,2279,286,4294964271,4294966708,4294966708,4294966708
1263720865,6463175,6481563,15110,4834,3141,4294967050,4294966501,4294964424,10598,9545,9322,2347,2068,4294964101,15529,4294965780,6284,2214,279,4294964284,4294966705,4294966705,4294966705
1263726851,6461816,6480905,15106,4681,2913,4294967153,4294966533,4294964405,10634,9539,9359,2286,2073,4294964119,15514,4294965839,6387,2335,174,4294964153,4294966718,4294966718,4294966718
1263732844,6461541,6481370,15233,5135,2761,4294967120,4294966461,4294964462,10463,9546,9363,2167,2039,4294964079,15453,4294965953,6474,2490,91,4294963991,4294966719,4294966719,4294966719
1263738859,6462412,6481741,15315,5037,2499,225,4294966438,4294964545,10543,9653,9038,2005,2106,4294964080,15425,4294966084,6425,2621,40,4294963924,4294966709,4294966709,4294966709
1263744842,6462753,6481780,15455,5501,2440,250,4294966452,4294964671,10534,9754,8848,1911,2162,4294964037,15375,4294966080,6267,2601,58,4294963865,4294966723,4294966723,4294966723
1263750843,6462348,6481635,15364,5344,2205,396,4294966581,4294964770,10502,9712,8772,1833,2208,4294963960,15367,4294966159,6210,2478,65,4294963868,4294966723,4294966723,4294966723
1263756849,6463721,6482766,15415,5725,2174,724,4294966790,4294964822,10608,9773,8674,1803,2336,4294963845,15408,4294966316,6169,2270,152,4294963846,4294966717,4294966717,4294966717
1263762846,6464164,6482827,15414,5702,2166,607,4294967039,4294964880,10325,9688,8892,1614,2487,4294963819,15358,4294966291,6316,1981,146,4294963821,4294966721,4294966721,4294966721
1263768842,6463450,6482782,15370,5894,2245,540,18,4294964839,10237,9750,8944,1793,2304,4294963738,15462,4294966284,6284,1788,95,4294963799,4294966718,4294966718,4294966718
1263774855,6463529,6482798,15284,5822,2292,514,265,4294964893,10233,9871,9034,1807,2343,4294963679,15468,4294966367,6437,1759,32,4294963751,4294966712,4294966712,4294966712
1263780851,6464425,6483291,15159,5952,2437,363,436,4294964932,10114,9881,9066,1825,2213,4294963602,15510,4294966360,6563,1891,4294967066,4294963695,4294966713,4294966713,4294966713
1263786840,6463949,6482789,14995,5630,2640,4294967281,509,4294964909,10120,9951,9052,1912,2119,4294963566,15586,4294966409,6437,1991,4294966961,4294963818,4294966724,4294966724,4294966724
1263792838,6464569,6482998,15106,6169,2793,157,462,4294964922,10128,9998,8814,1894,2149,4294963514,15625,4294966552,6399,1922,4294966863,4294963704,4294966722,4294966722,4294966722
1263798865,6465805,6483464,14948,5980,2948,4294967065,211,4294964983,10137,10165,8723,1818,2416,4294963512,15647,4294966585,6334,1968,4294966896,4294963761,4294966706,4294966706,4294966706
1263804832,6465244,6483274,14933,5796,2971,23,72,4294964930,10107,10070,8665,1861,2647,4294963514,15667,4294966582,6235,1874,4294967065,4294963786,4294966729,4294966729,4294966729
1263810848,6464790,6483260,15091,6143,2992,254,4294967062,4294965087,9936,10206,8660,1911,2886,4294963541,15641,4294966657,6188,1880,4294967231,4294963792,4294966718,4294966718,4294966718
1263816845,6464942,6483274,15108,6161,3027,267,4294966800,4294965152,9860,10260,8653,1976,2985,4294963518,15658,4294966568,6375,2023,97,4294963809,4294966718,4294966718,4294966718
1263822847,6465545,6483673,15081,6401,3030,80,4294966732,4294965069,9870,10308,8671,2033,3028,4294963555,15666,4294966564,6330,2154,198,4294963808,4294966718,4294966718,4294966718
1263828836,6465358,6483952,15123,5782,2699,4294967264,4294966666,4294965127,9804,10228,8690,2065,3075,4294963539,15528,4294966562,6459,2285,328,4294963820,4294966727,4294966727,4294966727
1263834831,6465201,6483982,15179,6158,2439,4294967091,4294966681,4294964924,9817,10298,8781,2112,3137,4294963551,15443,4294966547,6511,2412,401,4294963787,4294966729,4294966729,4294966729
1263840828,6465622,6483850,15101,6092,2368,4294966777,4294966686,4294965075,9856,10340,8818,2155,3110,4294963588,15344,4294966658,6538,2473,491,4294963772,4294966729,4294966729,4294966729
1263846829,6465586,6484044,15162,6254,2238,4294966514,4294966899,4294965073,9768,10255,8822,2146,3039,4294963525,15231,4294966702,6511,2517,606,4294963823,4294966730,4294966730,4294966730
1263852862,6465551,6484072,15202,5872,2123,4294966667,4294967084,4294965201,9828,10360,8809,2123,2895,4294963520,15172,4294966735,6463,2542,642,4294963851,4294966708,4294966708,4294966708
1263858854,6466461,6484492,15139,5620,2021,4294966514,4294967159,4294965074,9804,10374,8872,2027,2851,4294963504,15160,4294966834,6504,2494,720,4294963921,4294966711,4294966711,4294966711
1263864852,6466435,6484149,15014,5428,2279,4294966655,82,4294965054,9784,10451,8687,1866,2867,4294963568,15045,4294966971,6392,2488,759,4294963999,4294966718,4294966718,4294966718
1263870831,6466499,6484139,15083,6060,2554,4294966511,285,4294964810,9777,10510,8725,1820,2722,4294963565,15115,4294967116,6450,2392,735,4294964104,4294966729,4294966729,4294966729
1263876846,6467320,6484634,15023,5776,2616,4294966017,440,4294964722,9640,10536,8919,1892,2681,4294963683,15040,4294967250,6468,2343,705,4294964216,4294966719,4294966719,4294966719
1263882834,6467434,6484435,14962,5741,2790,4294965802,436,4294964765,9674,10733,8871,2011,2622,4294963792,15049,86,6431,2312,649,4294964373,4294966724,4294966724,4294966724
1263888827,6466446,6484170,15001,5303,2763,4294965234,521,4294964690,9527,10737,8965,2086,2650,4294963988,15107,218,6501,2305,548,4294964497,4294966730,4294966730,4294966730
1263894839,6465400,6483517,15234,5663,2743,4294965991,457,4294964732,9508,10814,9078,2150,2780,4294964020,14967,123,6534,2428,402,4294964675,4294966725,4294966725,4294966725
1263900853,6465663,6483433,15130,5613,2802,4294966120,443,4294964618,9387,10861,9109,2263,2932,4294964162,15062,260,6515,2596,195,4294964789,4294966715,4294966715,4294966715
1263906852,6465249,6483261,15083,5770,2969,4294966015,489,4294964704,9322,10985,9024,2343,3001,4294964234,15090,377,6601,2611,94,4294964816,4294966715,4294966715,4294966715
1263912851,6464105,6482184,15080,5717,2770,4294966213,519,4294964764,9383,11128,8918,2240,3127,4294964254,15124,380,6710,2605,48,4294964845,4294966718,4294966718,4294966718
1263918855,6464769,6482425,15135,5661,2915,4294966520,552,4294964721,9327,11037,8912,2237,3252,4294964353,15052,376,6694,2604,2,4294964819,4294966711,4294966711,4294966711
1263924849,6464320,6482067,14928,5816,3148,4294966517,564,4294964739,9335,11138,8969,2098,3317,4294964378,15085,369,6478,2559,47,4294964800,4294966717,4294966717,4294966717
1263930832,6463754,6481997,14916,6105,3143,4294966433,531,4294964617,9160,11046,9123,2094,3260,4294964404,14989,456,6380,2482,142,4294964844,4294966729,4294966729,4294966729
1263936841,6464195,6482260,14930,6001,3090,4294966477,600,4294964762,9058,11002,9326,2010,3180,4294964436,14896,581,6373,2379,181,4294964891,4294966719,4294966719,4294966719
1263942867,6464174,6482090,14950,6161,3156,4294966565,589,4294964832,9045,11063,9366,2086,3004,4294964525,15026,690,6611,2153,242,4294964923,4294966703,4294966703,4294966703
1263948833,6463269,6481734,14920,6062,2918,4294966685,593,4294964981,9017,11294,9316,2053,2857,4294964626,15014,692,6721,1955,235,4294964979,4294966727,4294966727,4294966727
1263954857,6463789,6482049,14864,5905,2884,4294967037,502,4294965018,8890,11305,9296,1732,2810,4294964664,14944,462,6677,1957,179,4294965192,4294966711,4294966711,4294966711
1263960841,6464120,6482100,14804,6118,2802,107,454,4294965121,8816,11338,9329,1791,2781,4294964789,14907,764,6503,2284,15,4294965107,4294966724,4294966724,4294966724
1263966839,6463997,6481986,14772,6362,2761,102,386,4294965227,8715,11361,9182,1637,2882,4294964838,14988,851,6522,2094,59,4294964996,4294966719,4294966719,4294966719
1263972849,6463389,6482211,14767,6269,2612,199,422,4294965256,8561,11424,9173,1664,2843,4294964878,14987,892,6615,2171,49,4294965048,4294966719,4294966719,4294966719
