t_us,ads_ch1,ads_ch2,ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,dt0_us,dt1_us,dt2_us
1112216842,6466482,6474342,13291,5532,7193,4294966794,4294966619,670,11939,5321,10984,2314,3172,4294964801,12743,4294962934,9886,4294966975,4294966033,4294966549,4294966723,4294966723,4294966723
1112224845,6468306,6476171,13471,5350,7308,4294966868,4294966164,783,12119,5458,10978,1308,3334,4294964794,12832,4294962886,9829,4294967122,4294965966,4294966661,4294966721,4294966721,4294966721
1112232830,6467493,6475323,13620,5141,7417,4294966789,4294965673,715,11989,4797,10490,1215,3118,4294964658,12952,4294962770,9582,110,4294966032,4294966802,4294966725,4294966725,4294966725
1112238866,6468409,6476727,13796,5024,7326,4294966568,4294965393,601,12332,4875,10586,1347,3437,4294964611,13071,4294962811,9563,255,4294966078,4294966937,4294966704,4294966704,4294966704
1112244833,6468526,6476419,13951,4910,7149,4294966440,4294965237,449,12561,4843,10437,1296,3673,4294964676,13053,4294962862,9517,411,4294966162,4294967051,4294966726,4294966726,4294966726
1112250858,6467853,6475904,14015,4844,7050,4294966398,4294965231,261,12644,5179,10258,2039,3761,4294965075,13076,4294962818,9609,501,4294966239,4294967136,4294966710,4294966710,4294966710
1112256851,6467805,6475948,14057,4936,6990,4294966427,4294965389,103,12497,5533,10325,2751,3713,4294965170,13036,4294962712,9639,570,4294966331,4294967278,4294966715,4294966715,4294966715
1112262852,6468666,6476548,14133,5032,6774,4294966435,4294965665,4294967274,12040,5598,10466,2875,3555,4294965127,12965,4294962718,9589,603,4294966443,59,4294966718,4294966718,4294966718
1112268841,6468818,6476331,14096,5112,6711,4294966317,4294965952,4294967202,12077,5614,10678,2686,3165,4294965074,13063,4294962643,9477,607,4294966509,97,4294966720,4294966720,4294966720
1112274847,6467764,6475820,14116,5257,6713,4294966280,4294966252,4294967197,12543,5797,10794,2862,3040,4294965125,12981,4294962681,9421,576,4294966588,91,4294966721,4294966721,4294966721
1112280837,6467753,6475493,14045,5255,6821,4294966240,4294966474,4294967217,12543,5738,10960,2968,3068,4294965476,13050,4294962707,9345,465,4294966684,108,4294966725,4294966725,4294966725
1112286823,6468164,6475754,13970,5302,6801,4294966316,4294966677,4294967272,12245,5674,10976,3081,2855,4294965677,13026,4294962741,9333,500,4294966803,84,4294966734,4294966734,4294966734
1112292833,6467463,6475317,13966,5427,6815,4294966409,4294966841,41,12222,5770,10784,2970,2586,4294965815,13006,4294962748,9435,311,4294966878,4294967279,4294966727,4294966727,4294966727
1112298860,6467127,6475066,13800,5445,6893,4294966525,4294966819,109,12177,5814,10746,2332,2606,4294965750,12987,4294962689,9525,270,4294966887,4294967242,4294966708,4294966708,4294966708
1112304844,6467120,6474442,13766,5418,7002,4294966454,4294966793,122,12173,5745,10839,2179,2785,4294965725,12913,4294962733,9666,203,4294966891,4294967176,4294966721,4294966721,4294966721
1112310834,6466378,6473648,13683,5204,7093,4294966428,4294966717,162,12019,5667,10821,2415,2910,4294965672,12860,4294962650,9598,56,4294966873,4294967107,4294966722,4294966722,4294966722
1112316845,6465583,6472901,13656,5247,6966,4294966269,4294966590,151,11951,5683,10901,2354,3175,4294965657,12916,4294962769,9507,88,4294966923,4294967122,4294966722,4294966722,4294966722
1112322840,6466438,6473056,13721,5101,6788,4294966214,4294966382,104,11875,5808,11028,2429,3248,4294965517,12949,4294962828,9388,107,4294966960,4294967093,4294966721,4294966721,4294966721
1112328827,6465992,6472703,13818,5054,6579,4294966251,4294966293,53,11468,5504,11151,2979,3210,4294965576,12944,4294962974,9310,219,4294966989,4294967139,4294966731,4294966731,4294966731
1112334845,6465591,6472227,13747,5081,6450,4294966441,4294966261,4294967282,11471,5889,11068,3345,3037,4294965406,12956,4294963095,9335,348,4294967009,4294967182,4294966718,4294966718,4294966718
1112342854,6466016,6472527,13734,5064,6417,4294966548,4294966336,4294967121,11157,6246,10689,3526,3057,4294965495,13011,4294963101,9452,348,4294966994,8,4294966712,4294966712,4294966712
1112348859,6466729,6473610,13647,5100,6388,4294966624,4294966446,4294967043,11005,6523,10526,2488,3189,4294965372,13056,4294963099,9518,265,4294966933,73,4294966710,4294966710,4294966710
1112354846,6465389,6472217,13622,5121,6433,4294966632,4294966542,4294966958,11200,6385,10332,2191,3333,4294965312,13132,4294963017,9522,205,4294966844,112,4294966721,4294966721,4294966721
1112360837,6465693,6472234,13664,5138,6444,4294966557,4294966674,4294966841,11002,6163,10458,2583,3492,4294965578,13177,4294962895,9415,110,4294966773,107,4294966723,4294966723,4294966723
1112366848,6466155,6472456,13677,5149,6470,4294966534,4294966691,4294966824,11003,5803,10514,2647,3548,4294965676,13283,4294962840,9273,170,4294966725,68,4294966717,4294966717,4294966717
1112372848,6465616,6472330,13720,5201,6461,4294966507,4294966772,4294966841,11209,5878,10578,3256,3527,4294965850,13355,4294962828,9185,159,4294966734,4294967267,4294966715,4294966715,4294966715
1112380845,6466000,6472844,13816,5319,6430,4294966554,4294966920,4294966897,11471,5973,10696,1980,3634,4294965630,13182,4294962732,9510,213,4294966780,4294967132,4294966720,4294966720,4294966720
1112388848,6466023,6472588,13799,5451,6432,4294966544,4294967081,4294966986,11864,5972,10653,3434,3289,4294966210,13227,4294962917,9302,378,4294966863,4294967085,4294966716,4294966716,4294966716
1112396853,6465748,6473059,13729,5425,6361,4294966591,4294967240,4294967114,11800,6148,10767,4039,2681,4294966428,13255,4294963090,9178,521,4294967064,4294967121,4294966711,4294966711,4294966711
1112404842,6466149,6472823,13753,5298,6494,4294966682,14,4294967240,11841,6623,11142,4802,2067,4294966669,13297,4294963212,9115,622,21,4294967252,4294966723,4294966723,4294966723
1112410842,6466699,6473912,13738,5269,6511,4294966806,4294967212,4294967292,11546,6875,11536,4737,1429,4294966826,13352,4294963317,9117,586,146,64,4294966721,4294966721,4294966721
1112416858,6465863,6472960,13698,5116,6601,4294966888,4294967066,4294967263,11498,6961,11747,4294,869,4294966831,13349,4294963364,9092,471,169,197,4294966711,4294966711,4294966711
1112422849,6466645,6473408,13626,5148,6743,4294966895,4294966938,4294967143,11502,7208,11750,4026,446,4294967057,13333,4294963423,9280,464,170,324,4294966717,4294966717,4294966717
1112428850,6466447,6473307,13663,5107,6889,4294966758,4294966816,4294967033,11200,7138,11607,3659,4294967177,4294967082,13320,4294963390,9223,439,131,428,4294966716,4294966716,4294966716
1112434836,6465729,6473070,13697,5173,6869,4294966648,4294966734,4294966965,11432,7065,11427,3000,4294966847,4294967037,13389,4294963363,9430,459,36,496,4294966724,4294966724,4294966724
1112440845,6465688,6472676,13824,5268,6897,4294966504,4294966758,4294966861,11330,7280,11419,2866,4294966816,4294967098,13428,4294963369,9438,394,4294967274,500,4294966722,4294966722,4294966722
1112448846,6466113,6472819,13773,5382,6858,4294966463,4294966770,4294966818,11280,6868,11486,2487,4294967056,4294967229,13289,4294963285,9539,326,4294967205,464,4294966716,4294966716,4294966716
1112456855,6465416,6472107,13819,5716,6906,4294966572,4294966670,4294966885,11205,6896,11276,1540,4294967102,4294966917,13207,4294963137,9750,204,4294967129,371,4294966712,4294966712,4294966712
1112464851,6466281,6473207,13919,5932,6966,4294966687,4294966468,4294967028,11311,6308,10974,2123,263,4294966902,13079,4294963051,9593,26,4294967136,229,4294966712,4294966712,4294966712
1112470852,6466745,6474242,13962,6174,7109,4294966637,4294966229,4294967212,11321,6248,11019,2379,703,4294966908,13110,4294962962,9632,20,4294967182,117,4294966715,4294966715,4294966715
1112476844,6465860,6473129,14101,6290,6955,4294966550,4294966059,68,11095,6360,10972,2696,1000,4294966722,12995,4294963034,9645,20,23,50,4294966722,4294966722,4294966722
1112482857,6466365,6473046,14209,6415,6865,4294966428,4294965896,224,11057,6457,10764,2702,1437,4294966556,12981,4294962998,9506,24,155,4294967236,4294966710,4294966710,4294966710
1112488839,6466631,6473175,14339,6482,6572,4294966277,4294965913,374,10926,6715,10395,2743,1873,4294966448,12952,4294962942,9403,194,267,4294967160,4294966725,4294966725,4294966725
1112494843,6466155,6472884,14374,6302,6397,4294966181,4294966105,403,10408,7591,10036,1833,1736,4294965460,13027,4294962847,9242,489,370,4294967098,4294966719,4294966719,4294966719
1112500847,6466507,6473073,14277,6182,6178,4294966024,4294966370,393,10584,7213,10041,1588,2128,4294965658,13076,4294962894,9270,776,361,4294967102,4294966717,4294966717,4294966717
1112506835,6466901,6473247,14219,5915,6028,4294965958,4294966586,253,10703,7211,10104,2197,2038,4294965863,13128,4294962888,9318,745,364,4294967090,4294966727,4294966727,4294966727
1112512841,6466068,6472669,14111,5645,5849,4294966090,4294966875,54,10579,7611,10444,3094,2080,4294966234,13173,4294962985,9491,854,330,4294967151,4294966721,4294966721,4294966721
1112518846,6465858,6472606,14008,5467,5772,4294966204,4294967186,4294967129,10748,7403,10654,2834,2019,4294966216,13229,4294963057,9482,893,348,4294967272,4294966717,4294966717,4294966717
1112524832,6466818,6473090,13783,5294,5823,4294966323,173,4294966914,10646,7209,11042,4097,1970,4294966786,13283,4294963178,9662,917,291,76,4294966728,4294966728,4294966728
1112530847,6466653,6473185,13544,5224,6034,4294966345,312,4294966699,10631,7291,11237,4753,1836,4294967126,13316,4294963352,9759,851,289,147,4294966717,4294966717,4294966717
1112536852,6465682,6472755,13214,5050,6171,4294966387,232,4294966624,10727,7462,11382,4362,1467,4294967164,13260,4294963322,9716,747,293,243,4294966715,4294966715,4294966715
1112542864,6466454,6473608,12948,4913,6336,4294966402,111,4294966488,10909,7358,11359,3924,991,12,13299,4294963305,9751,825,218,347,4294966707,4294966707,4294966707
1112548847,6466195,6473353,12763,4966,6676,4294966474,4294967147,4294966458,11180,7196,11269,3670,578,137,13197,4294963280,9701,933,147,417,4294966718,4294966718,4294966718
1112554852,6465149,6472570,12853,5065,6807,4294966512,4294966914,4294966436,11057,7218,11435,3561,199,152,13120,4294963245,9770,989,122,451,4294966714,4294966714,4294966714
1112560845,6465523,6472849,12946,5103,6700,4294966621,4294966629,4294966518,11061,7234,11554,3223,4294967061,161,13133,4294963177,9740,1130,156,437,4294966719,4294966719,4294966719
1112566860,6465988,6473014,13081,5187,6649,4294966669,4294966475,4294966629,11026,7275,11531,2930,4294966683,157,13059,4294963139,9645,1037,243,426,4294966709,4294966709,4294966709
1112572850,6465016,6472445,13271,5266,6565,4294966755,4294966472,4294966749,10969,7322,11410,2742,4294966374,186,13153,4294963068,9588,1103,209,426,4294966716,4294966716,4294966716
1112578850,6465188,6472416,13557,5095,6543,4294966643,4294966467,4294966786,11035,7465,11240,2690,4294966343,202,13089,4294963071,9611,1246,255,437,4294966714,4294966714,4294966714
1112584851,6465805,6472709,13678,5190,6345,4294966714,4294966625,4294966889,10926,7654,11143,2535,4294966374,245,13181,4294963111,9584,1195,265,466,4294966716,4294966716,4294966716
1112590840,6465020,6471817,13845,5108,6217,4294966787,4294966821,4294966896,10828,7706,10780,2593,4294966516,310,13043,4294963163,9592,1308,260,453,4294966722,4294966722,4294966722
1112596842,6464733,6471660,13890,5328,6129,4294967220,4294967081,4294966941,10636,7984,10762,2748,4294966782,267,13079,4294963226,9670,1267,234,453,4294966719,4294966719,4294966719
1112602865,6465869,6472503,14101,5002,6212,4294967040,19,4294966907,10653,7896,10774,2560,4294967156,393,13087,4294963368,9651,1232,258,448,4294966705,4294966705,4294966705
1112608852,6466023,6472339,14153,5181,6181,27,362,4294966874,10664,7875,10782,2422,149,466,13057,4294963315,9587,1230,247,533,4294966715,4294966715,4294966715
1112614845,6465023,6471563,14029,5356,6432,108,615,4294966788,10550,7904,10748,2603,467,663,13025,4294963409,9527,1200,281,498,4294966719,4294966719,4294966719
1112620849,6465081,6471545,14012,5389,6792,4294967246,795,4294966770,10484,7890,10890,2598,638,696,12973,4294963375,9605,1122,345,537,4294966716,4294966716,4294966716
1112626840,6465572,6471854,13973,5624,6922,4294967240,816,4294966727,10444,7813,10831,2536,703,693,12977,4294963337,9540,1078,350,622,4294966721,4294966721,4294966721
1112632840,6465037,6471597,13891,5687,7238,4294967083,786,4294966709,10485,7732,10937,2570,710,656,12991,4294963388,9591,1312,351,699,4294966720,4294966720,4294966720
1112638832,6465572,6472001,13875,5756,7266,4294967110,666,4294966716,10473,7686,11019,2495,705,645,12979,4294963550,9603,1216,341,652,4294966728,4294966728,4294966728
1112644834,6466305,6472461,13920,5790,7563,4294965771,520,4294966409,10480,7656,10932,2538,679,533,12977,4294963601,9675,1097,406,627,4294966727,4294966727,4294966727
1112650854,6465698,6471941,13928,5870,7008,4294966811,297,4294966728,10494,7592,10944,2425,625,437,12994,4294963428,9660,757,448,525,4294966713,4294966713,4294966713
1112656856,6465179,6471479,13872,5880,7056,4294966647,152,4294966623,10474,7604,10790,2240,531,361,12925,4294963301,9688,1027,449,616,4294966716,4294966716,4294966716
1112662850,6465634,6471657,13804,5890,6881,4294966906,132,4294966651,10595,7618,10779,2066,441,265,12955,4294963384,9713,889,420,557,4294966715,4294966715,4294966715
1112668838,6465623,6471444,13613,5984,6906,4294967045,159,4294966736,10572,7736,10790,1884,267,226,12986,4294963449,9733,769,451,508,4294966723,4294966723,4294966723
1112674861,6465130,6471272,13555,5702,6759,4294967075,284,4294966735,10610,7751,10729,1600,30,191,13050,4294963446,9621,481,432,382,4294966707,4294966707,4294966707
1112680864,6465265,6472308,13495,5735,6764,4294966984,301,4294966738,10581,7865,10884,1332,4294967127,172,12976,4294963180,9775,625,354,454,4294966706,4294966706,4294966706
1112686854,6465720,6472962,13329,5853,6687,4294966902,442,4294966757,10601,7875,10805,951,4294966839,116,13033,4294963331,9705,604,311,470,4294966711,4294966711,4294966711
1112692838,6465932,6472726,13322,5513,6609,4294966666,415,4294966786,10579,7888,10847,751,4294966597,140,13059,4294963373,9725,503,258,418,4294966725,4294966725,4294966725
1112698851,6467734,6474314,13329,5544,6434,4294966923,450,4294966807,10699,7888,10890,595,4294966491,184,13080,4294963385,9812,359,224,447,4294966711,4294966711,4294966711
1112704854,6471576,6477462,13245,5545,6660,4294966869,361,4294966916,10715,7857,10948,535,4294966384,208,12999,4294963320,9784,304,200,503,4294966713,4294966713,4294966713
1112710841,6472467,6480473,13278,5454,6687,4294966907,253,4294966957,10696,7919,10932,502,4294966375,273,13022,4294963334,9757,438,139,490,4294966721,4294966721,4294966721
1112716839,6467436,6475298,13348,5588,6824,4294966988,138,4294967009,10703,7897,10975,362,4294966295,304,13053,4294963406,9886,287,176,502,4294966721,4294966721,4294966721
1112722855,6464058,6469252,13267,5703,6807,4294966958,4294967253,4294967089,10777,7870,10885,341,4294966326,346,13012,4294963378,9703,326,192,507,4294966711,4294966711,4294966711
1112728834,6461124,6466871,13465,5583,6903,4294967011,4294967121,4294967170,10778,7919,11002,354,4294966318,366,13040,4294963471,9785,290,210,541,4294966727,4294966727,4294966727
1112734836,6460893,6468416,13537,5777,7034,4294967025,4294966988,4294967257,10734,7933,11019,333,4294966295,376,12984,4294963414,9760,230,265,556,4294966726,4294966726,4294966726
1112740847,6462586,6469658,13692,5580,6869,4294967044,4294966865,38,10661,7846,11041,268,4294966250,378,13081,4294963467,9668,227,321,612,4294966718,4294966718,4294966718
1112746852,6463121,6470123,13692,5707,6821,4294967190,4294966882,104,10752,7921,10872,165,4294966158,368,13026,4294963567,9807,85,368,602,4294966714,4294966714,4294966714
1112752840,6464166,6471579,13719,5625,6859,4294967256,4294966869,224,10716,7785,10868,41,4294966021,318,13031,4294963543,9793,50,382,620,4294966721,4294966721,4294966721
1112758831,6464364,6472106,13726,5841,6806,12,4294966958,334,10612,7750,10944,4294967208,4294965950,302,12999,4294963478,9751,4294967257,384,591,4294966728,4294966728,4294966728
1112764852,6464941,6472228,13738,5692,6735,66,4294967006,432,10555,7690,10798,4294967154,4294966092,260,12990,4294963418,9592,4294967228,417,526,4294966715,4294966715,4294966715
1112770843,6465258,6472586,13659,5754,6765,157,4294967183,508,10519,7621,10613,4294967075,4294966163,212,12968,4294963393,9753,4294967131,476,432,4294966720,4294966720,4294966720
1112776882,6464290,6471901,13525,5730,6831,192,43,569,10445,7582,10583,4294966944,4294966223,181,12972,4294963276,9766,4294966859,498,389,4294966694,4294966694,4294966694
1112782848,6464776,6472189,13339,5641,7009,151,175,575,10460,7688,10577,4294966855,4294966329,160,12899,4294963127,9750,4294966807,504,306,4294966720,4294966720,4294966720
1112788828,6465214,6472587,13285,5553,7024,114,269,557,10406,7736,10641,4294966760,4294966525,116,12910,4294963157,9806,4294966826,516,218,4294966729,4294966729,4294966729
1112794840,6465096,6472717,13249,5495,7158,100,300,565,10539,7788,10715,4294966720,4294966614,78,12920,4294963150,9586,4294966800,570,137,4294966721,4294966721,4294966721
1112800837,6465700,6473225,13378,5546,7013,61,141,585,10604,7825,10715,4294966694,4294966576,73,12953,4294963233,9733,4294966804,543,96,4294966722,4294966722,4294966722
1112806857,6466241,6473385,13475,5524,6942,79,4294967194,622,10774,7730,10366,4294966621,4294966529,112,12879,4294963225,9840,4294966851,550,49,4294966712,4294966712,4294966712
1112812847,6465612,6472924,13568,5486,6870,60,4294966940,652,10909,7698,10221,4294966433,4294966431,160,12834,4294963301,9944,4294966889,485,49,4294966720,4294966720,4294966720
1112818849,6465259,6472968,13617,5408,6739,42,4294966770,655,10951,7736,10090,4294966302,4294966259,131,12764,4294963285,9880,4294966890,428,48,4294966714,4294966714,4294966714
1112824851,6465566,6473084,13683,5349,6650,7,4294966736,658,11045,7780,10150,4294966331,4294966052,194,12735,4294963273,9863,4294966931,387,100,4294966714,4294966714,4294966714
1112830844,6465932,6473557,13726,5377,6506,4294967278,4294966806,640,11103,7801,10113,4294966334,4294965899,244,12763,4294963186,9841,4294966884,379,110,4294966718,4294966718,4294966718
1112836835,6465497,6473540,13793,5403,6427,4294967265,4294967001,611,11193,7716,10144,4294966243,4294965807,252,12730,4294963114,9819,4294966805,374,152,4294966727,4294966727,4294966727
1112842858,6466294,6474132,13878,5363,6355,14,4294967248,592,11171,7503,10055,4294966147,4294965778,241,12793,4294963038,9889,4294966651,328,127,4294966711,4294966711,4294966711
1112848869,6466561,6474368,13931,5372,6277,66,199,570,11203,7422,10212,4294966084,4294965877,191,12810,4294962949,9827,4294966533,284,116,4294966703,4294966703,4294966703
1112854855,6465608,6474315,13837,5332,6286,55,442,539,11145,7336,10233,4294966089,4294966032,171,12883,4294962859,9878,4294966483,187,73,4294966713,4294966713,4294966713
1112860849,6466196,6474719,13775,5236,6480,40,688,499,11113,7447,10012,4294966232,4294966291,200,12901,4294962869,9894,4294966473,63,40,4294966718,4294966718,4294966718
1112866854,6466631,6474601,13633,5216,6461,22,860,467,11214,7499,9842,4294966264,4294966617,209,12961,4294962820,9915,4294966551,4294967264,76,4294966715,4294966715,4294966715
1112872846,6466486,6474512,13555,5160,6628,55,943,475,11313,7454,9684,4294966273,4294966938,306,13040,4294962810,9742,4294966689,4294967184,74,4294966719,4294966719,4294966719
1112878851,6466160,6474947,13526,5179,6759,115,918,473,11449,7372,9616,4294966382,4294967123,423,13033,4294962765,9650,4294966862,4294967201,87,4294966714,4294966714,4294966714
1112884849,6466789,6475001,13486,5142,6886,158,862,449,11477,7345,9642,4294966469,4294967217,506,13136,4294962644,9531,4294967015,4294967260,141,4294966716,4294966716,4294966716
1112890852,6466565,6475086,13552,5160,7022,180,794,437,11692,7257,9825,4294966664,4294967269,664,13147,4294962703,9377,4294967150,23,207,4294966712,4294966712,4294966712
1112896836,6466177,6474956,13565,5118,7031,174,674,410,11739,7249,10011,4294966826,4294967154,800,13175,4294962671,9311,4294967251,89,251,4294966721,4294966721,4294966721
1112902849,6466321,6474953,13572,5153,7165,232,510,387,11761,7194,10224,4294966751,4294966979,874,13116,4294962625,9298,65,188,296,4294966717,4294966717,4294966717
1112908845,6467034,6475311,13619,5220,7111,330,310,391,11847,7065,10437,4294966754,4294966743,1058,13066,4294962582,9399,174,245,320,4294966719,4294966719,4294966719
1112914846,6466749,6475522,13660,5212,6986,445,131,449,11956,7042,10552,4294966753,4294966574,1236,13002,4294962565,9497,222,324,323,4294966714,4294966714,4294966714
1112920864,6466748,6475856,13684,5135,6910,505,21,415,11861,7061,10783,4294966600,4294966500,1405,12963,4294962536,9561,277,413,328,4294966709,4294966709,4294966709
1112926851,6467637,6476236,13672,5123,6804,513,11,378,11818,7073,10730,4294966463,4294966427,1560,12955,4294962486,9593,333,485,282,4294966715,4294966715,4294966715
1112932850,6467016,6475785,13590,5142,6705,589,71,374,11804,7061,10621,4294966342,4294966533,1753,12989,4294962487,9533,307,613,200,4294966713,4294966713,4294966713
1112938861,6466502,6475466,13533,5124,6726,563,156,345,11560,6979,10416,4294965969,4294966411,1701,12936,4294962342,9577,234,694,144,4294966708,4294966708,4294966708
1112944843,6466524,6475213,13531,5355,6750,488,299,288,11654,6747,10366,4294965857,4294966520,1771,13008,4294962398,9480,214,723,108,4294966722,4294966722,4294966722
1112950844,6465886,6474772,13529,5323,6740,423,424,251,11781,6785,10550,4294965848,4294966477,1794,12975,4294962369,9525,195,736,31,4294966719,4294966719,4294966719
1112956837,6465728,6474855,13500,5425,6780,335,530,253,11705,6794,10946,4294965633,4294966361,1821,12930,4294962375,9478,204,751,1,4294966725,4294966725,4294966725
1112962847,6465785,6474606,13400,5413,7091,181,579,231,11744,6768,11096,4294965518,4294966190,1847,12950,4294962436,9483,193,788,4294967234,4294966721,4294966721,4294966721
1112968859,6465673,6474651,13377,5454,7389,4294967229,519,154,11965,6598,11178,4294965321,4294965875,1942,12993,4294962471,9391,165,817,4294967228,4294966711,4294966711,4294966711
1112974851,6465457,6474566,13374,5483,7478,4294967000,409,113,11995,6570,11354,4294965535,4294965623,2255,12974,4294962465,9363,129,867,4294967290,4294966714,4294966714,4294966714
1112980847,6465109,6473205,13441,5355,7590,4294966761,153,60,11946,6833,11523,4294965357,4294964930,2305,12953,4294962512,9393,146,910,12,4294966717,4294966717,4294966717
1112986834,6464961,6473207,13450,5231,7648,4294966537,4294967149,4294967291,12234,6718,11657,4294965195,4294964435,2529,12917,4294962477,9391,164,906,73,4294966727,4294966727,4294966727
1112992845,6464349,6472846,13453,5093,7590,4294966438,4294966846,4294967186,12456,6747,11757,4294965510,4294964203,3069,13001,4294962503,9588,252,920,182,4294966716,4294966716,4294966716
1112998839,6463828,6472653,13491,4964,7569,4294966462,4294966630,4294967113,11828,7122,12075,4294964936,4294963784,3294,12882,4294962567,9753,246,940,307,4294966722,4294966722,4294966722
1113004832,6464976,6473103,13397,5015,7389,4294966625,4294966502,4294967047,11755,7288,11840,4294963754,4294963471,3123,12790,4294962422,9934,181,921,336,4294966727,4294966727,4294966727
1113010849,6464175,6472527,13321,4993,7438,4294966676,4294966389,4294967035,12099,7217,11208,4294962661,4294963244,3194,12849,4294962435,10143,142,748,375,4294966717,4294966717,4294966717
1113016845,6463708,6472374,13405,4977,7381,4294966748,4294966415,4294967053,12786,7079,10710,4294962888,4294963874,4018,12844,4294962482,10271,50,604,443,4294966719,4294966719,4294966719
1113022843,6464316,6472841,13385,5046,7439,4294966747,4294966249,4294967074,12310,7000,10353,4294962769,4294964456,4515,12731,4294962513,10113,4294967149,500,408,4294966718,4294966718,4294966718
1113030845,6463660,6472523,13447,5049,7464,4294966916,4294966235,4294967179,11696,6959,10074,4294962323,4294964121,3915,12776,4294962484,9769,137,409,493,4294966715,4294966715,4294966715
1113036846,6463835,6473540,13500,5066,7511,4294966928,4294966088,5,12821,6963,9907,4294962367,4294964265,4080,12868,4294962518,9604,239,281,494,4294966721,4294966721,4294966721
1113042856,6463714,6473042,13642,5012,7444,4294967028,4294965855,113,12035,7170,10410,4294962428,4294963890,4223,12867,4294962574,9681,259,275,538,4294966712,4294966712,4294966712
1113048843,6463668,6473028,13764,5027,7343,4294967256,4294965793,234,12329,7260,10595,4294962111,4294963613,4001,12901,4294962378,9635,400,255,573,4294966721,4294966721,4294966721
1113054852,6463384,6472658,13859,5072,7103,46,4294965806,390,12472,6797,11137,4294961401,4294963366,4204,12903,4294962607,9539,580,360,647,4294966713,4294966713,4294966713
1113060856,6463748,6473195,13984,5060,6790,267,4294965885,539,12342,6302,11417,4294962080,4294963331,4303,12937,4294962778,9324,445,653,629,4294966711,4294966711,4294966711
1113066830,6464195,6472847,13975,5025,6602,352,4294966066,664,12108,6415,11324,4294963493,4294963613,4513,12964,4294962744,9238,659,900,673,4294966730,4294966730,4294966730
1113072843,6462937,6472180,14065,4993,6387,429,4294966386,705,11631,6523,10973,4294963632,4294963633,4374,12865,4294962752,9285,870,969,766,4294966721,4294966721,4294966721
1113078859,6462499,6472051,14032,4781,6337,437,4294966719,690,11274,5981,10598,4294963275,4294963604,4248,12894,4294962615,9566,940,922,816,4294966710,4294966710,4294966710
1113084849,6463237,6472096,13876,4659,6281,443,4294967087,585,11331,5411,10120,4294963511,4294963848,3976,12927,4294962659,9709,809,909,870,4294966716,4294966716,4294966716
1113090867,6462699,6472000,13833,4482,6288,515,96,457,11332,4995,9972,4294964136,4294964261,3792,12741,4294962681,9806,458,907,912,4294966706,4294966706,4294966706
1113096830,6462458,6471920,13646,4428,6435,604,290,326,11388,4997,9753,4294964193,4294964681,3789,12818,4294962804,9710,166,897,808,4294966729,4294966729,4294966729
1113102842,6463342,6472387,13540,4349,6493,492,415,131,11357,4845,9641,4294963925,4294964878,3527,12857,4294962831,9499,163,887,795,4294966721,4294966721,4294966721
1113108848,6463040,6472826,13350,4239,6607,582,412,4294967247,11471,4853,9718,4294963698,4294965004,3285,12887,4294963013,9249,349,872,775,4294966720,4294966720,4294966720
1113114853,6462732,6472576,13341,4355,6615,612,331,4294967091,11475,4739,9519,4294963725,4294964929,3251,12867,4294963048,9000,434,865,891,4294966715,4294966715,4294966715
1113120851,6462988,6473032,13391,4537,6730,462,188,4294966981,11591,4819,9249,4294964097,4294964843,3160,12884,4294963188,9082,889,801,1117,4294966716,4294966716,4294966716
1113126837,6463435,6473293,13255,4598,6901,442,59,4294966885,11770,4782,8920,4294964313,4294964896,2931,12797,4294963570,9182,615,820,936,4294966723,4294966723,4294966723
1113132834,6462799,6472470,13367,4812,6775,452,4294967089,4294966830,11978,4912,8740,4294964829,4294965101,2893,12854,4294963293,9562,400,833,878,4294966724,4294966724,4294966724
1113138856,6462781,6472278,13429,4986,6694,628,4294966814,4294966797,12079,5177,8594,4294965417,4294965536,3150,12894,4294963138,9824,560,741,918,4294966713,4294966713,4294966713
1113144846,6463533,6472523,13426,5302,6582,666,4294966541,4294966784,12242,5241,8764,4294965859,4294965815,3366,12905,4294962886,10085,858,576,927,4294966716,4294966716,4294966716
1113150843,6463505,6472262,13377,5309,6433,839,4294966391,4294966794,12266,5043,9272,4294965847,4294965931,3419,12898,4294962867,10114,1166,381,885,4294966719,4294966719,4294966719
1113156849,6462819,6471856,13474,5579,6255,968,4294966390,4294966776,12194,4685,9503,4294965839,4294965754,3232,12963,4294962870,10165,1526,300,816,4294966717,4294966717,4294966717
1113162860,6463707,6471714,13626,5749,5991,1066,4294966454,4294966809,12211,4513,9905,4294966216,4294965559,3017,13014,4294963009,9955,1795,257,788,4294966707,4294966707,4294966707
1113168854,6463882,6471534,13743,5652,5877,1209,4294966579,4294966824,12159,4453,10066,4294966312,4294965539,2867,12897,4294963244,9795,1982,319,867,4294966713,4294966713,4294966713
1113174862,6463409,6471320,13746,5619,5824,1269,4294966810,4294966783,12017,4456,10103,4294966208,4294965641,2642,12939,4294963464,9644,2023,393,901,4294966710,4294966710,4294966710
1113180842,6463324,6471485,13804,5477,5776,1109,4294967042,4294966657,11847,4365,10068,4294966155,4294965683,2463,13041,4294963508,9663,2040,556,1056,4294966721,4294966721,4294966721
